51350798120,bdc,75,28
51350887413,fab,108,134
51350889109,ddb,25,150
51350909293,deg,165,330
51350926137,edf,177,142
51350938920,bag,242,140
51350972542,ccc,117,11
51350986262,cdd,227,175
51350992760,dcb,270,75
51351007491,fec,28,218
51351007966,bgg,235,8
51351013930,dbf,69,262
51351015928,cfb,153,39
51351025074,cag,85,33
51351028056,eac,108,105
51351030532,ega,87,24
51351056942,bgb,162,123
51351139554,acc,156,123
51351142723,fdb,221,168
51351159978,agf,228,39
51351190687,cce,279,23
51351193549,fbd,234,103
51351252329,egd,60,61
51351280132,fad,92,71
51351287375,bef,16,124
51351288829,agd,48,196
51351291389,ecf,30,235
51351307738,cbb,111,223
51351312369,cad,96,106
51351325710,eaf,186,133
51351326474,cgb,133,35
51351341166,baf,271,174
51351349777,ffb,173,5
51351356216,edg,104,175
51351369923,bff,24,113
51351379133,cdf,19,91
51351388919,bgd,211,279
51351390209,ggb,171,171
51351394549,ebb,159,83
51351401689,dgb,136,168
51351424218,gfe,108,273
51351437996,eea,162,5
51351463859,bfa,202,349
51351505273,ccd,120,258
51351522668,bag,67,151
51351525447,gbe,240,19
51351531216,dgf,133,5
51351550147,cdc,127,58
51351561681,dcc,169,38
51351610558,cfg,173,116
51351620207,eca,145,174
51351629715,bac,233,9
51351647502,fbb,227,138
51351647741,bda,154,167
51351648230,afb,96,72
51351650496,eed,284,194
51351674595,agc,138,277
51351679203,gag,148,136
51351696697,fbe,28,324
51351710084,acf,191,270
51351718803,baa,55,129
51351726499,dce,286,213
51351740418,aeb,111,176
51351760656,fcf,251,63
51351772133,age,35,104
51351780533,bbg,266,159
51351788850,gbf,165,103
51351800307,dcf,198,334
51351827526,dba,29,66
51351839093,fge,107,180
51351841483,abc,37,94
51351876968,dfd,5,40
51351888772,fdg,80,182
51351897571,eeb,138,256
51351906329,fgd,205,23
51351906480,gab,115,139
51351908143,deb,122,83
51351915231,gee,15,176
51351930262,dab,155,175
51351930563,aeg,122,86
51351940145,ccb,293,24
51351984282,cga,3,146
51352024925,agd,91,207
51352025886,dcg,182,295
51352042947,ceb,235,47
51352047232,agc,64,321
51352127117,fde,149,301
51352162007,ffd,212,98
51352181619,fcc,51,38
51352187487,eda,170,127
51352230715,aaf,59,470
51352232685,abe,297,57
51352289805,gfa,171,165
51352290432,dgg,211,71
51352353579,cfc,68,29
51352365440,gec,38,142
51352372749,edd,164,281
51352373169,bee,262,149
51352373266,fag,62,37
51352396056,adc,194,158
51352399341,dfb,275,306
51352402185,dbc,243,28
51352421686,cgg,224,100
51352434668,ead,259,154
51352439525,ebc,16,5
51352450462,fgf,110,67
51352454380,feg,230,162
51352488848,eea,68,5
51352494530,dgb,92,137
51352521083,bac,141,8
51352530581,dfe,260,256
51352553557,agd,2,207
51352593015,ggg,55,32
51352628795,gfc,37,174
51352630300,bed,208,233
51352665496,bea,28,106
51352672088,baa,58,145
51352683269,bgf,184,125
51352684913,ecb,20,81
51352699404,eea,198,5
51352715147,cbg,81,117
51352719412,aed,118,71
51352726898,fac,20,236
51352755057,eee,92,59
51352767055,geg,37,120
51352793468,dbb,114,106
51352799723,efb,181,24
51352819191,bcf,268,44
51352823603,fea,278,108
51352843256,bcd,81,108
51352848959,ada,139,61
51352852435,dfc,216,221
51352859701,bdb,100,205
51352863048,abg,52,9
51352881778,ebg,185,26
51352891368,gea,177,27
51352902648,ddc,59,257
51352903344,cbc,103,154
51352971950,eea,67,5
51352984362,afg,6,300
51352995412,gbe,55,21
51353001608,ced,78,72
51353013761,gae,195,236
51353016690,dag,133,5
51353032183,cbf,144,179
51353050968,edc,4,295
51353052493,gea,119,22
51353053003,bfg,16,208
51353063087,egg,239,263
51353112179,cbd,165,222
51353132471,ffc,298,113
51353168990,gcb,46,278
51353187744,adb,125,188
51353255181,ceg,149,124
51353288653,ede,25,15
51353297472,bcc,156,153
51353299068,dee,198,253
51353302027,fcd,215,199
51353304688,dca,210,154
51353307529,bcb,38,225
51353313428,ccd,197,304
51353316818,gca,268,195
51353350650,ecc,75,279
51353361394,eec,272,129
51353362211,bgd,196,326
51353382384,ffa,8,82
51353389398,edf,173,134
51353402187,acb,38,298
51353410929,aab,204,137
51353432200,gbg,228,215
51353442595,afg,213,351
51353476467,cfb,295,35
51353484181,cgd,259,120
51353492965,cgf,180,19
51353511805,dfb,290,333
51353525235,eef,116,219
51353535908,fed,149,45
51353538817,efg,6,220
51353551448,bca,292,95
51353586973,afc,59,135
51353598122,caa,289,117
51353611470,eed,283,155
51353673625,efa,187,187
51353678929,fad,122,68
51353706375,egb,98,34
51353716960,gff,163,49
51353719367,fba,208,70
51353721855,ddf,282,72
51353733909,ecd,138,80
51353747715,aae,109,109
51353751551,dee,69,209
51353775880,ded,109,117
51353782209,gcg,115,102
51353851925,fee,247,5
51353856933,cbc,94,183
51353861832,bec,65,14
51353885183,gfe,101,289
51353886157,abb,109,5
51353912859,fef,290,59
51353918914,eda,268,128
51353932194,ffe,54,104
51353944789,caa,153,127
51353959131,bad,229,145
51353961689,aaa,124,151
51353971683,bbb,67,8
51353974710,bae,44,192
51353996319,gdf,111,10
51354022253,bdf,152,98
51354032690,fcb,149,218
51354068962,ece,78,14
51354072791,gdb,212,144
51354078569,bbf,246,263
51354085449,cdc,293,69
51354086470,beg,293,231
51354099467,ged,126,128
51354117440,daa,238,346
51354124456,gdb,103,120
51354135185,ffg,21,140
51354150598,bcg,28,101
51354188888,ecg,258,85
51354195808,beg,80,237
51354196007,dec,29,136
51354249096,fab,113,129
51354252730,bce,72,23
51354267684,bfc,149,117
51354268516,dcc,192,37
51354284069,abc,83,102
51354294531,bbf,110,307
51354312223,egg,154,263
51354332952,geb,123,84
51354362913,bgb,84,98
51354386724,cef,51,56
51354407617,egf,218,162
51354434205,cgf,235,20
51354455793,cge,124,408
51354457033,aed,24,66
51354464620,cgb,91,30
51354467949,bgg,25,6
51354498858,dbe,92,114
51354501162,ade,14,87
51354517933,afe,208,245
51354537965,dgd,247,317
51354554988,gac,43,48
51354564290,dag,193,5
51354578927,cae,11,336
51354581806,bge,51,128
51354583788,fgc,66,260
51354590935,gad,45,31
51354593276,fbc,53,81
51354596983,ada,131,61
51354603256,cde,175,290
51354603577,dfa,3,102
51354618375,gae,206,228
51354635013,ddc,147,226
51354642646,aea,185,34
51354650506,eae,104,101
51354658486,ecf,28,277
51354658835,bfe,100,121
51354663590,ebd,236,159
51354675219,gcc,290,8
51354703179,gef,37,211
51354725121,aee,127,280
51354727661,cgc,27,20
51354729090,gda,252,36
51354733002,bfb,186,98
51354737915,ccc,96,11
51354740321,dac,106,162
51354750040,cga,254,148
51354770240,aba,94,196
51354806504,gbc,239,265
51354866058,agf,201,46
51354901688,eab,152,31
51354962403,dge,281,106
51354990637,ccb,108,19
51354991616,faf,181,62
51355007784,bbd,181,284
51355018330,dec,99,122
51355057311,bed,102,277
51355060691,eea,297,5
51355075137,age,295,115
51355086424,egd,46,54
51355106267,bde,160,8
51355123222,dgc,145,44
51355135210,dea,111,139
51355142390,afa,54,279
51355159654,abe,60,57
51355181920,bdg,71,34
51355183609,ged,30,121
51355186230,fda,234,144
51355199071,dcc,17,33
51355204028,gab,193,126
51355215980,cff,263,144
51355224736,gca,157,175
51355224831,acd,94,70
51355255478,ddg,165,119
51355270233,fbb,130,124
51355287556,fbe,202,311
51355299121,fcd,296,204
51355376972,cee,189,356
51355384540,fae,61,202
51355386997,acc,74,129
51355388622,dde,276,201
51355392802,efd,178,272
51355393671,gga,289,121
51355395768,aeb,77,165
51355407965,aga,241,81
51355422135,fgb,10,75
51355436432,cfa,237,197
51355473100,ggc,113,151
51355486358,bdb,189,194
51355494496,dcd,107,119
51355499769,bdf,58,95
51355504344,dfg,29,67
51355526175,bde,278,8
51355530609,eag,82,314
51355552013,cbe,148,51
51355567310,caa,171,143
51355571481,aca,161,248
51355579046,edb,102,83
51355596811,fef,194,69
51355613743,dab,228,201
51355628295,fca,198,444
51355631614,bbe,67,19
51355634461,gdc,188,261
51355656701,fab,239,140
51355683916,gef,198,196
51355689675,eec,183,135
51355700298,cac,109,159
51355701362,dbg,114,67
51355723206,dee,174,244
51355734444,ffa,154,95
51355780889,agb,202,120
51355782847,gaf,181,95
51355784081,ecb,287,81
51355798443,ced,32,64
51355808640,fbc,132,78
51355813022,dbd,257,245
51355859687,gfd,68,75
51355917053,gad,135,25
51355952097,fdc,68,185
51355967216,ffd,158,89
51355971473,ebf,148,5
51355974708,cea,38,37
51355976883,ffb,37,5
51355985430,ccf,246,111
51355986694,dbb,236,85
51355987962,efg,126,187
51356006445,aed,165,67
51356010826,efg,280,149
51356067241,ege,240,55
51356072225,gaa,178,167
51356079218,ega,200,25
51356088765,bef,119,138
51356091341,fab,239,155
51356103661,adb,214,174
51356107681,bbf,293,307
51356115295,bbc,269,24
51356119828,fga,104,233
51356128286,fbd,190,118
51356155309,cec,262,90
51356173615,eba,224,164
51356280712,gcd,80,190
51356284959,egg,120,286
51356311666,ggg,119,32
51356315996,adf,260,25
51356338063,efc,154,17
51356340938,feb,96,88
51356355357,fbf,285,236
51356371070,bde,36,8
51356440102,abd,88,5
51356472487,dff,166,163
51356485399,fgf,7,59
51356487956,gfg,32,98
51356505860,edg,128,148
51356512151,fcg,84,106
51356522995,ded,278,94
51356563911,fff,11,376
51356570893,bdc,239,31
51356583387,ggd,233,96
51356631782,baf,224,200
51356636640,ddc,52,192
51356651676,ebc,176,5
51356652331,aeg,189,84
51356653310,bee,149,171
51356658246,bac,280,6
51356662856,gcb,85,244
51356671961,dfg,195,61
51356672361,cfb,59,37
51356684393,fea,10,113
51356684399,bdd,68,12
51356706131,abf,245,38
51356725692,gfe,160,291
51356741857,aaf,96,488
51356758811,cfe,133,109
51356779767,fbg,186,88
51356827749,cdd,51,161
51356830067,gde,161,191
51356830474,bba,83,16
51356844390,bbd,101,281
51356861974,gdf,292,10
51356867296,ccg,242,151
51356871822,ece,31,15
51356882943,cfg,252,126
51356893508,fbc,197,92
51356895140,ddf,103,59
51356897589,cab,70,46
51356915465,agc,73,256
51356939152,deg,172,366
51356946381,fcb,21,198
51356973164,aac,290,128
51356981888,fgg,104,46
51356992246,aff,253,164
51356994217,dbd,188,267
51357002395,bdf,30,77
51357026281,dae,177,85
51357037528,dca,125,147
51357108977,ggf,138,146
51357137934,faf,131,71
51357148609,ebb,67,67
51357155196,bgc,9,307
51357168740,cdc,40,73
51357176672,ggb,10,174
51357178667,gfa,78,156
51357205212,gdd,98,205
51357208000,ggb,237,146
51357211518,bbd,85,224
51357243853,eac,29,84
51357270403,aef,35,203
51357307122,dea,165,137
51357314013,gga,101,112
51357323612,adc,202,183
51357327656,gfg,111,116
51357337033,gac,105,46
51357363041,bdb,94,166
51357368482,eef,79,245
51357387641,ffa,205,104
51357407866,def,141,51
51357425671,fdb,150,154
51357443092,abb,87,5
51357452042,bca,190,76
51357477304,egc,274,132
51357480340,ace,299,199
51357500881,aec,243,154
51357501858,gce,148,254
51357506098,ecd,251,94
51357521438,dde,237,229
51357525561,acg,191,69
51357530669,edd,262,323
51357531323,bcg,299,102
51357540587,acf,57,321
51357547749,adf,162,28
51357563961,cbb,220,205
51357584791,fcc,106,43
51357617148,ddd,166,102
51357617964,cca,192,299
51357620107,cfc,37,26
51357621264,dff,168,174
51357624840,gcf,198,30
51357627477,cgf,243,16
51357629461,ega,283,29
51357632244,ecc,252,248
51357723720,aag,288,10
51357733680,fdd,125,27
51357751141,ece,185,16
51357751290,efa,189,168
51357760904,gbb,223,208
51357792482,gbc,230,233
51357799568,fdf,204,20
51357802760,aff,177,131
51357876063,cba,242,73
51357910381,daf,203,183
51357943332,bfa,281,408
51357958496,bgc,260,251
51357985548,gbd,249,362
51357987216,cdb,207,15
51358000574,dea,91,119
51358007059,fbc,121,80
51358012877,cbg,68,135
51358018279,geb,121,78
51358020538,afd,106,41
51358050311,aab,276,156
51358062361,cga,250,139
51358070491,efc,270,17
51358094253,dcf,246,273
51358095692,cag,251,29
51358095715,ada,76,66
51358111137,dba,158,65
51358118504,ebf,128,5
51358134434,cce,93,23
51358136915,eef,13,284
51358159507,gcc,104,7
51358182946,bag,250,157
51358203032,ace,22,226
51358236182,dea,183,108
51358247801,eaa,21,319
51358281802,cef,213,62
51358282196,eaf,272,154
51358328364,gbe,234,23
51358346817,bga,233,84
51358347392,acc,261,105
51358349256,fbb,4,121
51358349315,bfa,270,408
51358390314,dfe,137,250
51358404896,bfe,197,111
51358427486,aag,251,11
51358433172,efa,142,152
51358437105,caa,179,135
51358456384,afe,108,281
51358499094,fgd,101,25
51358507668,gdg,241,5
51358530346,fcb,161,225
51358583968,beg,263,270
51358590999,ged,244,118
51358606650,bae,31,153
51358607085,ccd,111,261
51358614012,dgf,148,5
51358614110,aee,248,327
51358641391,ggb,182,143
51358648042,dda,87,200
51358672296,dgg,234,67
51358679871,bcf,5,51
51358760729,eeb,195,232
51358769678,gbf,145,92
51358778181,aeb,283,189
51358783726,gcc,130,5
51358802161,abb,27,5
51358827294,gge,173,220
51358831292,cdg,160,302
51358837680,efg,21,151
51358840341,gdc,270,227
51358847932,ecd,38,86
51358855037,dce,299,178
51358863723,gce,285,294
51358883141,bfd,92,324
51358889311,bbd,239,250
51358892216,bbb,152,8
51358900796,aag,119,12
51358910454,eeg,85,226
51358913356,cee,78,398
51358930308,agc,236,302
51358943965,dad,172,55
51358956446,ddb,180,122
51358957936,dcf,267,221
51358971869,add,97,54
51358991579,gee,221,167
51358994987,gff,105,48
51359000492,eee,215,61
51359013153,dcd,109,99
51359019774,dcg,14,277
51359024297,faa,141,263
51359034944,dga,35,85
51359092042,dgd,236,348
51359093096,dcb,2,82
51359104402,fgg,120,43
51359109791,gfb,248,299
51359128513,abe,149,46
51359129778,dfa,43,115
51359168715,edf,149,113
51359184224,fff,4,417
51359189905,ebg,119,30
51359204019,abe,287,44
51359225265,ecg,169,95
51359225770,dff,36,151
51359234349,edc,283,348
51359252570,bcb,222,229
51359256247,aec,18,161
51359260734,fcf,166,64
51359262432,dbf,59,233
51359307633,adg,138,189
51359321691,bcc,280,122
51359344651,cda,102,267
51359365679,beb,187,40
51359365752,efg,110,176
51359388528,aae,204,118
51359393779,gea,153,25
51359400815,bdd,167,12
51359445406,ccb,189,16
51359456775,caf,52,27
51359465492,edb,124,98
51359490043,bad,162,156
51359522524,dff,295,163
51359539706,gfg,130,111
51359566303,gdb,276,136
51359573343,efa,272,165
51359597167,gbb,240,174
51359601814,ecf,276,321
51359611922,afc,120,140
51359623834,gcd,167,157
51359655326,cad,157,109
51359667932,ebe,69,224
51359675518,dbc,225,32
51359675578,caf,247,25
51359686132,cfd,173,48
51359695970,dfb,136,286
51359713286,bcd,141,112
51359732583,cec,177,84
51359744082,aad,120,38
51359774525,fge,285,144
51359777661,gag,95,131
51359779067,eca,283,205
51359794271,cee,9,342
51359798043,gfd,121,80
51359807815,ggf,216,137
51359815401,eag,236,295
51359826635,eff,251,126
51359833164,cff,134,122
51359840540,gad,165,28
51359844329,abb,153,5
51359882225,ded,286,75
51359884167,cdf,244,75
51359891682,efe,94,79
51359891830,dac,128,165
51359903384,gea,154,29
51359913853,agg,115,50
51359917870,def,119,53
51359934944,gba,27,102
51359943260,fbe,229,261
51359955877,fae,285,189
51359966970,fce,94,102
51359970050,cgd,179,104
51359989033,dde,278,235
51359998598,fgb,49,73
51360000427,gec,117,123
51360023735,eab,237,27
51360055104,bgb,265,104
51360060672,ggd,83,108
51360065552,dfc,268,205
51360094357,bff,176,94
51360097489,agf,199,46
51360114674,cdf,153,71
51360150534,cgg,139,89
51360157320,ada,221,74
51360170153,fec,271,237
51360193224,fee,166,5
51360215677,cdd,60,175
51360219525,dca,48,135
51360260699,dff,137,187
51360263480,aed,244,62
51360269777,cge,118,428
51360273609,dbg,198,77
51360300506,fba,14,64
51360307541,dcd,178,88
51360311280,gca,91,190
51360311945,aea,183,39
51360313805,baa,104,116
51360345161,ceb,291,55
51360348522,geg,17,97
51360352462,cde,95,287
51360357730,ceg,207,116
51360403396,bcc,272,109
51360417305,gbc,53,274
51360422891,efa,215,145
51360428303,bge,260,134
51360433657,cdd,4,206
51360439525,bda,50,183
51360440245,bbc,245,26
51360443135,ggg,26,32
51360444619,bge,52,146
51360446926,ffg,44,151
51360470238,dae,196,93
51360574222,fab,243,153
51360598736,bab,267,173
51360606355,baa,126,93
51360633966,edg,154,140
51360651902,fce,192,85
51360675382,fdb,180,163
51360677350,agd,194,246
51360680861,gae,260,266
51360697210,fag,235,38
51360715552,dgb,217,145
51360729554,eba,115,191
51360758787,fgf,165,56
51360759281,fbd,50,120
51360803907,egb,144,35
51360804291,fcf,188,66
51360848592,cfb,14,34
51360849638,deb,171,82
51360915112,bdf,193,72
51360931225,ebg,194,29
51360942706,fde,61,355
51360947690,aaf,224,522
51360955902,gdf,160,9
51360964156,acf,209,311
51360970725,fef,146,72
51360973667,gad,201,25
51360975302,dfb,90,277
51360999999,eac,163,82
51361027641,gde,224,215
51361031741,ddf,299,56
51361039292,ace,258,183
51361049004,gfe,224,264
51361089113,eef,92,232
51361104509,gdd,193,190
51361128027,dda,69,218
51361137252,bdc,196,28
51361187880,abf,142,31
51361190167,cga,225,159
51361202678,efb,38,26
51361229596,ecc,62,208
51361247586,gfa,112,179
51361271385,fbg,30,81
51361296910,dfa,44,96
51361305300,cbc,263,217
51361326381,bfc,296,100
51361338202,ada,216,69
51361340553,aba,53,223
51361347536,aaa,127,146
51361361512,agd,69,253
51361375838,gaf,184,93
51361381336,ecc,195,178
51361389481,acd,7,60
51361402834,fee,247,5
51361409844,eeb,25,234
51361461069,feb,40,95
51361537539,eac,81,96
51361562504,bgd,181,303
51361581539,gde,36,236
51361586529,edd,259,300
51361599928,gcg,183,83
51361605013,age,22,126
51361605236,aac,83,135
51361608419,fab,41,139
51361611740,bbg,234,179
51361614521,dfd,279,44
51361617712,afb,298,63
51361619584,fdc,256,212
51361621494,fdc,8,248
51361637005,aff,59,113
51361663910,efb,104,26
51361676567,agg,285,56
51361679527,dfb,217,252
51361680861,abg,40,7
51361688317,gdf,279,8
51361719760,dcf,194,212
51361725415,aab,71,166
51361740348,ede,52,17
51361749479,bea,265,107
51361758198,eed,201,158
51361771914,dab,54,203
51361788636,dec,128,115
51361790844,bfc,154,91
51361830189,dbd,187,280
51361849663,dbg,227,73
51361849832,fdg,25,202
51361887445,gfc,283,193
51361893154,afc,88,142
51361895285,ebc,243,5
51361907023,caf,71,28
51361911440,gbc,26,238
51361921594,bge,40,116
51361933052,ege,226,60
51361935032,cfe,216,95
51361940596,daa,35,349
51361941286,dgc,216,43
51361959058,eca,23,190
51361980764,bee,168,182
51361985028,dbb,35,68
51362045820,cfa,145,208
51362047087,cbg,61,128
51362059546,cee,232,400
51362061062,ccb,50,15
51362067603,gbg,241,232
51362071875,fgg,83,41
51362075562,ecd,258,77
51362077000,cca,204,301
51362077729,dcf,123,231
51362088576,gee,33,145
51362105741,feg,211,184
51362121548,egf,34,165
51362122555,gdg,44,5
51362136641,fac,1,224
51362137788,cbd,48,184
51362139513,eae,277,120
51362142216,gbd,218,343
51362158467,add,46,57
51362158652,ggf,60,120
51362161315,ege,37,62
51362195701,egd,51,58
51362245323,eda,181,138
51362258036,ega,173,24
51362261382,gdg,26,5
51362289198,ead,189,155
51362301527,ecf,228,279
51362303986,aad,252,31
51362315763,bca,274,90
51362323170,ggc,77,141
51362329316,cgg,153,87
51362350676,ffc,136,113
51362362921,bgf,22,121
51362379239,cfc,104,21
51362386627,bbf,167,297
51362433262,fcd,195,197
51362439436,ggc,93,122
51362472203,efb,48,21
51362497264,cdc,127,85
51362500361,bdf,142,70
51362522331,edf,80,117
51362557817,cag,175,26
51362566266,fdc,208,220
51362569512,ccf,232,94
51362569910,fed,146,42
51362578483,daf,17,175
51362579908,cfg,242,104
51362591702,dee,16,248
51362599908,cea,63,31
51362614833,cbe,163,45
51362640524,gef,89,184
51362675731,faa,228,302
51362694273,acb,294,298
51362714964,gga,241,109
51362754325,ced,56,72
51362758845,bgg,228,5
51362782313,dge,284,89
51362794725,ffb,271,5
51362804317,aee,94,349
51362813453,eec,28,120
51362821651,cfb,37,36
51362828911,aef,86,229
51362834104,fgf,10,61
51362838571,ecb,130,79
51362839437,edc,29,361
51362842044,bac,95,5
51362844577,fad,223,68
51362844811,bgd,298,342
51362854639,bfg,123,195
51362860502,fdg,196,238
51362873487,cac,236,189
51362874907,ddf,288,49
51362916234,bfa,285,371
51362942080,gad,74,21
51362987265,bff,273,106
51362987387,gbf,110,105
51362993718,cbf,213,146
51363000396,fbb,106,118
51363005924,deb,255,94
51363027575,afc,259,116
51363030813,ffg,73,134
51363082131,fbb,36,110
51363091584,fgc,49,267
51363092636,bag,206,138
51363113085,afa,116,228
51363135370,ccc,50,11
51363149473,ecg,241,110
51363154056,eeg,35,192
51363156408,aea,135,40
51363161136,efg,187,168
51363166897,egc,130,154
51363166919,dae,116,76
51363175075,afg,238,417
51363185097,ccb,49,17
51363191351,ffg,7,144
51363225017,fde,94,326
51363225130,fec,271,234
51363237042,bec,165,16
51363240309,eee,77,70
51363261448,cec,113,73
51363293153,fce,280,97
51363305135,bde,226,6
51363307306,ege,151,62
51363314477,cgf,176,17
51363322114,adb,192,168
51363333455,eea,288,5
51363334337,ddd,74,81
51363350095,aec,212,136
51363379995,fgd,95,24
51363423638,ffe,159,100
51363446984,cgc,143,18
51363466022,gbd,219,301
51363471895,aca,272,240
51363476451,gde,23,240
51363479339,abf,102,34
51363499822,dbe,109,116
51363507897,dcc,127,34
51363519043,cde,266,335
51363551103,bdg,108,28
51363573110,ggd,57,126
51363591434,bfd,36,294
51363594863,afa,234,218
51363613667,fdf,72,19
51363622806,gcf,149,34
51363626240,gge,129,209
51363627227,beg,292,275
51363632687,gff,243,38
51363666883,gaa,171,168
51363697099,bef,211,160
51363701877,aff,205,118
51363705733,cgg,250,73
51363710669,dab,136,182
51363770988,ebd,252,131
51363773526,ggf,116,98
51363777266,ade,161,78
51363788126,efc,231,16
51363793882,ddc,25,201
51363794541,abc,220,82
51363804109,cae,4,309
51363808917,dbg,264,81
51363812637,cfc,256,22
51363813992,ffd,84,89
51363820156,abc,288,96
51363831425,fcg,70,117
51363863669,bec,228,14
51363889519,cgb,81,35
51363940222,ggb,144,143
51363954552,bce,102,22
51363956314,dba,271,73
51363960173,gab,101,134
51363968325,dcf,6,221
51363986830,gfe,34,274
51364000714,dag,211,5
51364004600,bec,155,14
51364004946,fae,11,209
51364015281,ddb,86,129
51364032327,ddg,272,119
51364077729,bbe,251,21
51364100884,dgf,251,5
51364109413,ged,53,112
51364152255,efb,139,17
51364156102,ccd,1,281
51364160314,ded,174,72
51364185041,gdf,277,7
51364197423,fba,45,55
51364199286,ccd,175,325
51364201344,bcd,42,90
51364221844,egd,243,49
51364230778,bab,121,157
51364233800,abd,128,5
51364247219,bed,208,227
51364252210,aba,139,185
51364253170,ced,112,59
51364257351,ceg,222,110
51364263964,adg,77,160
51364266091,acg,94,68
51364272435,eed,235,165
51364298186,cbc,198,182
51364318125,ecc,85,158
51364326089,fgc,9,245
51364332168,dec,270,98
51364363073,gfb,56,301
51364380554,cbc,99,202
51364422592,ccb,123,14
51364427391,afd,195,45
51364444053,bbe,215,20
51364461392,fcg,290,93
51364468772,aga,291,71
51364477168,cef,14,66
51364478355,fge,213,141
51364494846,bcc,103,102
51364512208,gde,121,208
51364520339,dad,123,48
51364537471,bga,98,68
51364590700,egg,43,331
51364596055,faf,99,58
51364611737,ffa,189,119
51364623605,bfb,142,116
51364650519,aab,171,182
51364671875,baf,276,200
51364677064,dfg,41,53
51364693018,ecf,66,290
51364693510,cac,15,204
51364701622,bba,95,16
51364702998,gcb,257,202
51364710782,gda,212,35
51364711381,ggg,166,35
51364738251,gfc,150,212
51364760901,cfb,217,37
51364778131,dff,51,200
51364807668,efd,278,252
51364811954,bee,266,203
51364873195,fda,141,149
51364875187,adc,171,164
51364911148,fdd,279,25
51364978990,bad,229,140
51365017372,dga,228,97
51365030224,dgg,255,67
51365037214,bfb,28,122
51365042158,adf,264,23
51365047960,deg,246,373
51365069401,fdc,291,235
51365081677,ccf,132,78
51365147703,fef,289,59
51365148432,dac,147,169
51365153130,dgb,272,116
51365156450,age,283,100
51365169773,agb,41,123
51365186721,dge,248,99
51365190476,bbg,287,173
51365242234,eeb,244,215
51365242236,aad,175,26
51365243461,bdb,123,154
51365263411,ace,159,192
51365276720,gag,64,120
51365293995,gee,63,120
51365308159,fga,263,258
51365332138,ebc,169,5
51365335948,fca,68,488
51365339245,eed,144,176
51365349035,ebb,15,58
51365353041,gcc,201,5
51365395607,dbf,235,253
51365413610,aac,263,112
51365435503,cfa,78,172
51365467169,cfa,63,178
51365473289,agf,267,45
51365473754,cdb,10,16
51365482986,eac,199,112
51365484170,cbg,40,148
51365493835,ded,143,61
51365501576,eeg,156,203
51365532548,def,106,44
51365581588,gfd,54,67
51365606154,fgg,226,34
51365614931,acc,259,105
51365617000,fbe,66,258
51365643706,gad,107,23
51365645482,daf,31,145
51365648515,gfg,212,128
51365652309,ccg,192,157
51365659643,dfg,293,57
51365673673,fae,74,175
51365708819,cdd,104,191
51365718075,fbf,11,250
51365751197,fea,121,113
51365751621,ead,213,144
51365755258,aab,1,145
51365766694,abf,75,35
51365771423,adf,7,26
51365774133,baf,198,220
51365780774,fcd,162,214
51365782754,gbe,283,25
51365815184,gba,298,104
51365850299,bde,236,6
51365874971,fbc,213,80
51365902606,dfc,256,184
51365911620,bce,227,18
51365923607,fae,138,155
51365932042,cfg,268,98
51365954804,gac,199,52
51365973558,cgd,212,98
51366019582,ddf,98,47
51366023101,gcb,86,216
51366049307,gbd,232,334
51366082297,cba,169,62
51366095165,agc,177,259
51366098347,aag,203,13
51366106330,aeb,111,190
51366124542,ccc,24,10
51366128784,daa,102,321
51366146644,ada,66,69
51366178620,eea,236,5
51366180142,dgd,24,306
51366194407,fed,263,45
51366196498,fbb,68,106
51366247886,fee,258,5
51366253723,aac,271,119
51366264371,cad,147,123
51366280046,ebe,202,248
51366307355,dca,292,152
51366308664,gdc,242,222
51366320041,cea,5,25
51366322187,gec,262,132
51366324205,ggb,290,151
51366340947,dcc,213,35
51366349104,cab,5,41
51366356049,gfb,233,340
51366378287,dbg,2,76
51366378328,bac,19,5
51366393536,bgc,214,220
51366422678,ffa,134,104
51366444149,eaa,151,312
51366446439,aef,128,222
51366449454,ebc,178,5
51366454948,aec,64,140
51366467684,adg,223,147
51366477248,ace,272,159
51366496002,dcg,34,224
51366504278,ggd,254,102
51366507377,gdd,203,210
51366532227,dae,20,77
51366567089,ffd,251,90
51366570289,cba,129,66
51366572101,aeg,131,76
51366593733,edf,130,126
51366594918,ece,111,13
51366601977,fde,283,270
51366604396,dbd,45,271
51366641258,dea,257,104
51366645259,add,192,66
51366649519,ebf,185,5
51366654617,cce,7,18
51366671621,bab,11,155
51366695242,ffa,222,97
51366717893,abc,204,81
51366728759,gfc,205,169
51366737569,dfg,80,61
51366744570,edb,6,78
51366756501,aag,71,12
51366784840,bge,230,120
51366812950,afc,266,103
51366830344,fce,46,92
51366873678,eag,84,318
51366874878,gag,15,134
51366876423,fcd,201,250
51366878006,ebg,183,25
51366882348,dde,250,202
51366896320,faa,1,320
51366972166,eec,124,128
51366993853,eaf,106,181
51366996400,bbb,282,8
51367004915,gdd,35,249
51367010717,beb,204,42
51367067488,gcd,272,167
51367070821,fgb,15,64
51367110078,adc,78,152
51367115429,fgd,148,26
51367131330,bca,263,94
51367132138,gbc,63,190
51367133046,abd,29,5
51367138134,fdg,21,216
51367154922,dgf,28,5
51367157326,bfe,239,130
51367176226,cdg,186,353
51367183185,def,131,47
51367203009,efa,205,123
51367203012,dcd,3,97
